Source: https://www.open.nrw/dataset/jahresubersicht-der-dauerzahlstellen-radverkehr-seit-2012-d;;;;;
;;;;;
location;latitude;longitude;;;
18.04.2021;14:45:00;26;46;40;23
18.04.2021;15:00:00;22;42;36;11
18.04.2021;15:15:00;35;39;33;21
18.04.2021;15:30:00;13;39;30;23
18.04.2021;15:45:00;10;29;36;20
18.04.2021;16:00:00;11;39;30;28
18.04.2021;16:15:00;32;24;36;21
18.04.2021;16:30:00;26;33;36;15
18.04.2021;16:45:00;11;44;29;18
18.04.2021;17:00:00;21;28;32;16
18.04.2021;17:15:00;16;29;40;9
18.04.2021;17:30:00;12;21;24;13
18.04.2021;17:45:00;15;27;39;13
18.04.2021;18:00:00;13;22;28;25
18.04.2021;18:15:00;10;12;28;12
18.04.2021;18:30:00;15;14;14;18
18.04.2021;18:45:00;6;7;26;13
18.04.2021;19:00:00;7;5;25;13
18.04.2021;19:15:00;2;3;14;15
18.04.2021;19:30:00;3;13;18;5
18.04.2021;19:45:00;1;9;12;6
18.04.2021;20:00:00;5;3;5;7
18.04.2021;20:15:00;11;3;7;3
18.04.2021;20:30:00;0;2;10;9
18.04.2021;20:45:00;2;2;7;6
18.04.2021;21:00:00;6;6;7;5
18.04.2021;21:15:00;4;3;3;3
18.04.2021;21:30:00;2;1;7;2
18.04.2021;21:45:00;1;0;3;1
18.04.2021;22:00:00;0;0;1;1
18.04.2021;22:15:00;0;1;2;6
18.04.2021;22:30:00;1;2;2;0
18.04.2021;22:45:00;1;0;0;1
18.04.2021;23:00:00;0;0;0;0
18.04.2021;23:15:00;0;0;1;0
18.04.2021;23:30:00;0;1;1;0
18.04.2021;23:45:00;0;0;0;1
19.04.2021;00:00:00;0;0;0;0
19.04.2021;00:15:00;0;0;1;2
19.04.2021;00:30:00;0;0;0;0
19.04.2021;00:45:00;0;0;2;0
19.04.2021;01:00:00;0;0;0;0
19.04.2021;01:15:00;0;0;0;0
19.04.2021;01:30:00;0;0;1;2
19.04.2021;01:45:00;0;0;0;1
19.04.2021;02:00:00;0;0;0;0
19.04.2021;02:15:00;0;0;0;0
19.04.2021;02:30:00;0;0;0;0
19.04.2021;02:45:00;0;0;0;0
19.04.2021;03:00:00;0;1;0;0
19.04.2021;03:15:00;0;0;3;0
19.04.2021;03:30:00;0;0;0;0
19.04.2021;03:45:00;0;0;0;0
19.04.2021;04:00:00;1;0;0;1
19.04.2021;04:15:00;0;0;0;0
19.04.2021;04:30:00;0;3;1;0
19.04.2021;04:45:00;0;2;0;0
19.04.2021;05:00:00;1;0;1;0
19.04.2021;05:15:00;3;3;1;1
19.04.2021;05:30:00;3;5;8;1
19.04.2021;05:45:00;5;2;3;4
19.04.2021;06:00:00;3;2;2;5
19.04.2021;06:15:00;4;4;3;1
19.04.2021;06:30:00;6;5;4;1
19.04.2021;06:45:00;6;2;16;2
19.04.2021;07:00:00;16;5;14;11
19.04.2021;07:15:00;10;3;27;12
19.04.2021;07:30:00;12;6;18;9
19.04.2021;07:45:00;7;4;14;5
19.04.2021;08:00:00;5;3;12;6
19.04.2021;08:15:00;4;7;7;6
19.04.2021;08:30:00;5;2;14;8
19.04.2021;08:45:00;5;3;18;12
19.04.2021;09:00:00;1;1;10;6
19.04.2021;09:15:00;4;2;7;7
19.04.2021;09:30:00;2;4;9;10
19.04.2021;09:45:00;3;3;14;5
19.04.2021;10:00:00;2;1;8;2
19.04.2021;10:15:00;1;1;7;2
19.04.2021;10:30:00;2;0;9;6
19.04.2021;10:45:00;0;0;12;3
19.04.2021;11:00:00;2;4;5;2
19.04.2021;11:15:00;0;4;10;9
19.04.2021;11:30:00;1;4;8;7
19.04.2021;11:45:00;2;1;12;4
19.04.2021;12:00:00;2;3;13;8
19.04.2021;12:15:00;5;3;13;13
19.04.2021;12:30:00;1;2;16;11
19.04.2021;12:45:00;5;1;16;10
19.04.2021;13:00:00;2;3;12;12
19.04.2021;13:15:00;1;3;13;10
19.04.2021;13:30:00;5;3;21;6
19.04.2021;13:45:00;8;4;14;10
19.04.2021;14:00:00;1;8;21;17
19.04.2021;14:15:00;5;9;25;11
19.04.2021;14:30:00;16;12;21;14
19.04.2021;14:45:00;14;13;21;12
19.04.2021;15:00:00;10;13;17;11
19.04.2021;15:15:00;9;9;27;15
19.04.2021;15:30:00;4;13;27;15
19.04.2021;15:45:00;5;14;18;7
19.04.2021;16:00:00;5;16;22;9
19.04.2021;16:15:00;17;11;28;13
19.04.2021;16:30:00;10;12;24;14
19.04.2021;16:45:00;11;15;36;18
19.04.2021;17:00:00;9;8;21;11
19.04.2021;17:15:00;5;11;24;9
19.04.2021;17:30:00;14;7;24;14
19.04.2021;17:45:00;10;13;39;12
19.04.2021;18:00:00;14;6;30;17
19.04.2021;18:15:00;3;10;22;17
19.04.2021;18:30:00;10;9;22;16
19.04.2021;18:45:00;4;6;26;10
19.04.2021;19:00:00;9;20;23;14
19.04.2021;19:15:00;6;3;14;13
19.04.2021;19:30:00;9;10;17;10
19.04.2021;19:45:00;1;11;16;8
19.04.2021;20:00:00;5;11;13;2
19.04.2021;20:15:00;5;9;18;7
19.04.2021;20:30:00;7;1;8;11
19.04.2021;20:45:00;2;2;9;7
19.04.2021;21:00:00;0;1;9;1
19.04.2021;21:15:00;0;0;6;4
19.04.2021;21:30:00;0;3;6;2
19.04.2021;21:45:00;0;0;7;1
19.04.2021;22:00:00;2;0;5;4
19.04.2021;22:15:00;0;1;5;0
19.04.2021;22:30:00;0;1;4;3
19.04.2021;22:45:00;0;1;1;1
19.04.2021;23:00:00;0;0;1;1
19.04.2021;23:15:00;0;1;1;3
19.04.2021;23:30:00;0;0;1;3
19.04.2021;23:45:00;0;0;2;1
20.04.2021;00:00:00;1;1;0;1
20.04.2021;00:15:00;0;0;0;0
20.04.2021;00:30:00;0;0;0;0
20.04.2021;00:45:00;0;0;0;0
20.04.2021;01:00:00;0;0;0;0
20.04.2021;01:15:00;1;0;0;1
20.04.2021;01:30:00;0;1;0;0
20.04.2021;01:45:00;1;2;0;1
20.04.2021;02:00:00;0;0;1;0
20.04.2021;02:15:00;0;0;0;0
20.04.2021;02:30:00;0;1;0;0
20.04.2021;02:45:00;0;0;0;0
20.04.2021;03:00:00;0;1;0;0
20.04.2021;03:15:00;0;1;3;0
20.04.2021;03:30:00;0;0;0;1
20.04.2021;03:45:00;0;0;0;1
20.04.2021;04:00:00;1;0;0;0
20.04.2021;04:15:00;0;0;0;0
20.04.2021;04:30:00;0;2;0;2
20.04.2021;04:45:00;1;2;1;1
20.04.2021;05:00:00;1;2;0;1
20.04.2021;05:15:00;4;2;4;4
20.04.2021;05:30:00;6;5;9;1
20.04.2021;05:45:00;8;4;1;33
20.04.2021;06:00:00;7;5;6;6
20.04.2021;06:15:00;14;7;7;1
20.04.2021;06:30:00;13;10;8;2
20.04.2021;06:45:00;10;3;15;10
20.04.2021;07:00:00;10;8;23;6
20.04.2021;07:15:00;18;12;21;12
20.04.2021;07:30:00;18;12;42;32
20.04.2021;07:45:00;22;10;42;38
20.04.2021;08:00:00;15;6;49;22
20.04.2021;08:15:00;14;7;37;19
20.04.2021;08:30:00;18;11;34;29
20.04.2021;08:45:00;20;6;55;26
20.04.2021;09:00:00;10;13;33;16
20.04.2021;09:15:00;5;9;29;17
20.04.2021;09:30:00;11;9;23;8
20.04.2021;09:45:00;3;8;22;13
20.04.2021;10:00:00;4;2;15;19
20.04.2021;10:15:00;7;11;24;13
20.04.2021;10:30:00;14;15;25;13
20.04.2021;10:45:00;11;7;27;16
20.04.2021;11:00:00;10;10;17;8
20.04.2021;11:15:00;8;10;35;11
20.04.2021;11:30:00;11;8;28;19
20.04.2021;11:45:00;23;19;39;14
20.04.2021;12:00:00;9;17;23;22
20.04.2021;12:15:00;12;10;44;39
20.04.2021;12:30:00;12;12;27;20
20.04.2021;12:45:00;20;27;38;19
20.04.2021;13:00:00;5;17;35;21
20.04.2021;13:15:00;11;15;46;22
20.04.2021;13:30:00;28;14;43;18
20.04.2021;13:45:00;16;29;36;22
20.04.2021;14:00:00;16;29;49;35
20.04.2021;14:15:00;25;33;50;28
20.04.2021;14:30:00;23;37;49;18
20.04.2021;14:45:00;26;20;38;18
20.04.2021;15:00:00;26;25;35;20
20.04.2021;15:15:00;18;22;52;27
20.04.2021;15:30:00;17;24;42;26
20.04.2021;15:45:00;23;25;42;28
20.04.2021;16:00:00;23;37;43;25
20.04.2021;16:15:00;25;37;38;26
20.04.2021;16:30:00;16;31;47;21
20.04.2021;16:45:00;18;32;41;33
20.04.2021;17:00:00;21;30;46;25
20.04.2021;17:15:00;29;35;49;34
20.04.2021;17:30:00;13;45;61;25
20.04.2021;17:45:00;19;51;61;33
20.04.2021;18:00:00;21;37;56;31
20.04.2021;18:15:00;25;33;65;25
20.04.2021;18:30:00;21;15;54;14
20.04.2021;18:45:00;26;27;34;35
20.04.2021;19:00:00;15;17;47;18
20.04.2021;19:15:00;17;15;37;16
20.04.2021;19:30:00;13;21;36;19
20.04.2021;19:45:00;9;20;29;15
20.04.2021;20:00:00;16;7;36;19
20.04.2021;20:15:00;11;14;32;13
20.04.2021;20:30:00;2;6;21;3
20.04.2021;20:45:00;5;7;11;10
20.04.2021;21:00:00;3;1;13;5
20.04.2021;21:15:00;5;4;13;2
20.04.2021;21:30:00;2;6;5;3
20.04.2021;21:45:00;0;1;7;3
20.04.2021;22:00:00;2;0;4;2
20.04.2021;22:15:00;1;3;6;4
20.04.2021;22:30:00;0;0;2;1
20.04.2021;22:45:00;0;1;4;4
20.04.2021;23:00:00;0;1;4;3
20.04.2021;23:15:00;0;0;2;2
20.04.2021;23:30:00;1;1;6;0
20.04.2021;23:45:00;0;0;0;3
21.04.2021;00:00:00;0;0;1;0
21.04.2021;00:15:00;0;0;0;1
21.04.2021;00:30:00;0;0;0;0
21.04.2021;00:45:00;1;0;0;0
21.04.2021;01:00:00;0;2;0;0
21.04.2021;01:15:00;1;0;1;0
21.04.2021;01:30:00;0;0;0;0
21.04.2021;01:45:00;1;0;1;4
21.04.2021;02:00:00;0;0;0;0
21.04.2021;02:15:00;0;0;0;0
21.04.2021;02:30:00;0;0;0;0
21.04.2021;02:45:00;0;2;2;0
21.04.2021;03:00:00;0;0;0;0
21.04.2021;03:15:00;0;0;3;0
21.04.2021;03:30:00;0;0;0;0
21.04.2021;03:45:00;0;0;0;1
21.04.2021;04:00:00;0;0;0;0
21.04.2021;04:15:00;0;0;0;0
21.04.2021;04:30:00;0;1;0;1
21.04.2021;04:45:00;0;4;0;1
21.04.2021;05:00:00;2;0;0;3
21.04.2021;05:15:00;5;3;3;1
21.04.2021;05:30:00;8;5;11;0
21.04.2021;05:45:00;3;7;5;1
21.04.2021;06:00:00;5;3;10;7
21.04.2021;06:15:00;10;4;4;2
21.04.2021;06:30:00;9;10;16;4
21.04.2021;06:45:00;14;7;17;4
21.04.2021;07:00:00;16;11;14;5
21.04.2021;07:15:00;22;16;24;13
21.04.2021;07:30:00;15;13;44;27
21.04.2021;07:45:00;19;5;55;38
21.04.2021;08:00:00;11;5;39;15
21.04.2021;08:15:00;12;13;30;22
21.04.2021;08:30:00;19;14;39;29
21.04.2021;08:45:00;8;8;46;32
21.04.2021;09:00:00;9;8;31;16
21.04.2021;09:15:00;6;15;24;12
21.04.2021;09:30:00;5;10;17;24
21.04.2021;09:45:00;4;4;26;9
21.04.2021;10:00:00;11;8;21;11
21.04.2021;10:15:00;4;9;17;12
21.04.2021;10:30:00;4;6;20;14
21.04.2021;10:45:00;5;11;19;13
21.04.2021;11:00:00;8;6;13;12
21.04.2021;11:15:00;5;16;22;10
21.04.2021;11:30:00;8;14;21;13
21.04.2021;11:45:00;8;12;25;22
21.04.2021;12:00:00;11;12;27;23
21.04.2021;12:15:00;18;13;26;48
21.04.2021;12:30:00;7;8;23;18
21.04.2021;12:45:00;16;16;33;28
21.04.2021;13:00:00;7;13;38;26
21.04.2021;13:15:00;25;13;37;21
21.04.2021;13:30:00;11;13;34;21
21.04.2021;13:45:00;18;17;35;19
21.04.2021;14:00:00;9;23;25;38
21.04.2021;14:15:00;12;19;42;16
21.04.2021;14:30:00;16;23;37;15
21.04.2021;14:45:00;19;28;33;30
21.04.2021;15:00:00;16;20;37;27
21.04.2021;15:15:00;11;23;28;18
21.04.2021;15:30:00;18;18;40;14
21.04.2021;15:45:00;17;26;37;32
21.04.2021;16:00:00;11;24;50;17
21.04.2021;16:15:00;15;43;56;23
21.04.2021;16:30:00;17;35;41;19
21.04.2021;16:45:00;20;35;48;29
21.04.2021;17:00:00;18;50;53;22
21.04.2021;17:15:00;20;29;41;37
21.04.2021;17:30:00;14;29;43;23
21.04.2021;17:45:00;24;18;49;32
21.04.2021;18:00:00;21;35;69;20
21.04.2021;18:15:00;16;31;59;30
21.04.2021;18:30:00;11;23;53;24
21.04.2021;18:45:00;12;26;40;29
21.04.2021;19:00:00;20;13;42;27
21.04.2021;19:15:00;12;18;40;18
21.04.2021;19:30:00;16;10;26;17
21.04.2021;19:45:00;16;11;28;20
21.04.2021;20:00:00;8;11;19;20
21.04.2021;20:15:00;4;2;24;10
21.04.2021;20:30:00;6;7;22;14
21.04.2021;20:45:00;11;7;19;9
21.04.2021;21:00:00;2;7;11;14
21.04.2021;21:15:00;2;3;5;6
21.04.2021;21:30:00;4;2;10;4
21.04.2021;21:45:00;0;3;6;5
21.04.2021;22:00:00;3;0;5;3
21.04.2021;22:15:00;0;2;6;3
21.04.2021;22:30:00;0;0;3;3
21.04.2021;22:45:00;0;1;4;5
21.04.2021;23:00:00;1;1;3;2
21.04.2021;23:15:00;0;2;1;2
21.04.2021;23:30:00;0;1;3;5
21.04.2021;23:45:00;0;0;3;1
22.04.2021;00:00:00;0;0;3;1
22.04.2021;00:15:00;0;0;1;4
22.04.2021;00:30:00;1;0;2;0
22.04.2021;00:45:00;0;0;2;2
22.04.2021;01:00:00;0;1;1;0
22.04.2021;01:15:00;0;0;0;0
22.04.2021;01:30:00;0;0;0;1
22.04.2021;01:45:00;0;0;0;2
22.04.2021;02:00:00;2;0;0;0
22.04.2021;02:15:00;0;0;0;0
22.04.2021;02:30:00;0;0;0;0
22.04.2021;02:45:00;0;0;0;0
22.04.2021;03:00:00;0;1;0;0
22.04.2021;03:15:00;0;0;2;0
22.04.2021;03:30:00;0;2;0;0
22.04.2021;03:45:00;0;0;0;1
22.04.2021;04:00:00;2;0;0;0
22.04.2021;04:15:00;0;0;0;0
22.04.2021;04:30:00;0;2;3;1
22.04.2021;04:45:00;0;0;0;0
22.04.2021;05:00:00;1;2;0;1
22.04.2021;05:15:00;5;2;4;0
22.04.2021;05:30:00;4;6;8;2
22.04.2021;05:45:00;11;1;6;2
22.04.2021;06:00:00;2;5;7;2
22.04.2021;06:15:00;7;7;5;1
22.04.2021;06:30:00;13;4;11;6
22.04.2021;06:45:00;8;4;18;8
22.04.2021;07:00:00;8;9;11;9
22.04.2021;07:15:00;24;14;29;13
22.04.2021;07:30:00;20;9;41;27
22.04.2021;07:45:00;16;18;46;33
22.04.2021;08:00:00;16;5;37;17
22.04.2021;08:15:00;12;8;32;26
22.04.2021;08:30:00;12;12;42;31
22.04.2021;08:45:00;8;7;51;29
22.04.2021;09:00:00;8;1;23;14
22.04.2021;09:15:00;5;4;21;8
22.04.2021;09:30:00;7;6;22;13
22.04.2021;09:45:00;3;6;24;18
22.04.2021;10:00:00;4;5;21;13
22.04.2021;10:15:00;1;9;28;14
22.04.2021;10:30:00;2;10;22;19
22.04.2021;10:45:00;4;10;13;10
22.04.2021;11:00:00;4;8;22;11
22.04.2021;11:15:00;7;6;36;10
22.04.2021;11:30:00;11;9;25;19
22.04.2021;11:45:00;9;6;35;10
22.04.2021;12:00:00;5;8;21;16
22.04.2021;12:15:00;5;7;33;47
22.04.2021;12:30:00;7;13;20;16
22.04.2021;12:45:00;10;14;23;12
22.04.2021;13:00:00;10;8;26;13
22.04.2021;13:15:00;9;8;33;17
22.04.2021;13:30:00;16;24;34;15
22.04.2021;13:45:00;2;16;28;22
22.04.2021;14:00:00;9;9;23;22
22.04.2021;14:15:00;13;28;20;16
22.04.2021;14:30:00;9;12;45;16
22.04.2021;14:45:00;15;16;28;21
22.04.2021;15:00:00;11;12;35;20
22.04.2021;15:15:00;12;15;38;22
22.04.2021;15:30:00;17;25;29;28
22.04.2021;15:45:00;8;17;38;26
22.04.2021;16:00:00;13;14;29;20
22.04.2021;16:15:00;12;30;39;17
22.04.2021;16:30:00;22;29;58;18
22.04.2021;16:45:00;16;17;42;18
22.04.2021;17:00:00;19;14;49;18
22.04.2021;17:15:00;13;26;57;33
22.04.2021;17:30:00;22;35;43;28
22.04.2021;17:45:00;15;28;41;24
22.04.2021;18:00:00;17;32;49;27
22.04.2021;18:15:00;19;24;68;25
22.04.2021;18:30:00;12;32;39;28
22.04.2021;18:45:00;14;19;50;12
22.04.2021;19:00:00;14;11;32;22
22.04.2021;19:15:00;10;10;38;12
22.04.2021;19:30:00;7;19;28;16
22.04.2021;19:45:00;11;9;25;10
22.04.2021;20:00:00;6;8;32;14
22.04.2021;20:15:00;6;13;28;12
22.04.2021;20:30:00;7;9;18;10
22.04.2021;20:45:00;2;1;12;5
22.04.2021;21:00:00;5;5;6;3
22.04.2021;21:15:00;3;3;11;4
22.04.2021;21:30:00;3;3;7;1
22.04.2021;21:45:00;0;0;8;5
22.04.2021;22:00:00;0;1;8;8
22.04.2021;22:15:00;1;0;10;1
22.04.2021;22:30:00;0;1;7;3
22.04.2021;22:45:00;0;0;3;2
22.04.2021;23:00:00;0;2;3;4
22.04.2021;23:15:00;0;2;4;2
22.04.2021;23:30:00;0;0;5;1
22.04.2021;23:45:00;0;0;3;1
23.04.2021;00:00:00;1;0;0;0
23.04.2021;00:15:00;0;0;0;1
23.04.2021;00:30:00;0;1;2;0
23.04.2021;00:45:00;0;0;3;2
23.04.2021;01:00:00;1;1;1;1
23.04.2021;01:15:00;0;0;1;0
23.04.2021;01:30:00;0;0;0;0
23.04.2021;01:45:00;0;0;1;1
23.04.2021;02:00:00;0;0;0;0
23.04.2021;02:15:00;0;0;2;0
23.04.2021;02:30:00;0;0;0;1
23.04.2021;02:45:00;0;1;0;0
23.04.2021;03:00:00;0;1;0;0
23.04.2021;03:15:00;0;0;2;0
23.04.2021;03:30:00;0;0;0;3
23.04.2021;03:45:00;0;0;0;2
23.04.2021;04:00:00;0;0;0;0
23.04.2021;04:15:00;2;0;0;0
23.04.2021;04:30:00;1;2;0;2
23.04.2021;04:45:00;0;1;0;0
23.04.2021;05:00:00;0;0;0;1
23.04.2021;05:15:00;7;5;2;0
23.04.2021;05:30:00;3;6;8;2
23.04.2021;05:45:00;6;4;5;2
23.04.2021;06:00:00;3;7;4;7
23.04.2021;06:15:00;6;7;8;2
23.04.2021;06:30:00;14;5;9;2
23.04.2021;06:45:00;6;10;18;7
23.04.2021;07:00:00;13;12;17;10
23.04.2021;07:15:00;17;12;37;8
23.04.2021;07:30:00;10;15;35;23
23.04.2021;07:45:00;10;14;38;36
23.04.2021;08:00:00;10;4;27;13
23.04.2021;08:15:00;9;7;34;24
23.04.2021;08:30:00;9;7;45;30
23.04.2021;08:45:00;10;6;40;21
23.04.2021;09:00:00;7;3;21;17
23.04.2021;09:15:00;8;6;36;13
23.04.2021;09:30:00;9;6;17;14
23.04.2021;09:45:00;4;8;21;11
23.04.2021;10:00:00;5;4;19;17
23.04.2021;10:15:00;4;9;25;12
23.04.2021;10:30:00;7;8;13;14
23.04.2021;10:45:00;5;6;14;11
23.04.2021;11:00:00;6;6;28;16
23.04.2021;11:15:00;6;12;25;10
23.04.2021;11:30:00;6;4;19;11
23.04.2021;11:45:00;20;13;37;15
23.04.2021;12:00:00;7;8;23;20
23.04.2021;12:15:00;12;15;27;40
23.04.2021;12:30:00;14;13;28;19
23.04.2021;12:45:00;9;23;33;13
23.04.2021;13:00:00;8;12;34;16
23.04.2021;13:15:00;12;19;59;18
23.04.2021;13:30:00;12;17;38;20
23.04.2021;13:45:00;13;15;30;19
23.04.2021;14:00:00;17;26;55;35
23.04.2021;14:15:00;19;30;41;21
23.04.2021;14:30:00;24;21;58;33
23.04.2021;14:45:00;19;30;49;22
23.04.2021;15:00:00;20;27;47;29
23.04.2021;15:15:00;19;24;59;26
23.04.2021;15:30:00;34;21;38;17
23.04.2021;15:45:00;14;38;35;22
23.04.2021;16:00:00;23;21;44;31
23.04.2021;16:15:00;20;24;48;32
23.04.2021;16:30:00;17;34;40;20
23.04.2021;16:45:00;16;24;40;25
23.04.2021;17:00:00;27;43;28;17
23.04.2021;17:15:00;26;39;68;29
23.04.2021;17:30:00;13;25;43;23
23.04.2021;17:45:00;16;31;40;19
23.04.2021;18:00:00;21;34;39;29
23.04.2021;18:15:00;20;29;46;28
23.04.2021;18:30:00;19;19;55;29
23.04.2021;18:45:00;26;27;39;27
23.04.2021;19:00:00;9;15;31;21
23.04.2021;19:15:00;8;16;37;22
23.04.2021;19:30:00;6;11;32;21
23.04.2021;19:45:00;14;17;29;16
23.04.2021;20:00:00;6;16;28;14
23.04.2021;20:15:00;3;9;18;13
23.04.2021;20:30:00;5;7;16;4
23.04.2021;20:45:00;6;0;14;5
23.04.2021;21:00:00;5;3;10;4
23.04.2021;21:15:00;9;2;7;7
23.04.2021;21:30:00;1;0;18;6
23.04.2021;21:45:00;0;2;8;5
23.04.2021;22:00:00;3;2;6;3
23.04.2021;22:15:00;1;4;6;2
23.04.2021;22:30:00;1;4;5;0
23.04.2021;22:45:00;0;0;2;1
23.04.2021;23:00:00;0;1;4;6
23.04.2021;23:15:00;0;2;2;3
23.04.2021;23:30:00;1;1;8;3
23.04.2021;23:45:00;1;0;5;6
24.04.2021;00:00:00;0;0;2;3
24.04.2021;00:15:00;0;0;2;2
24.04.2021;00:30:00;0;1;2;2
24.04.2021;00:45:00;0;1;3;3
24.04.2021;01:00:00;2;1;0;1
24.04.2021;01:15:00;0;0;1;0
24.04.2021;01:30:00;0;0;2;2
24.04.2021;01:45:00;2;0;1;1
24.04.2021;02:00:00;0;0;2;2
24.04.2021;02:15:00;0;0;1;1
24.04.2021;02:30:00;0;0;2;0
24.04.2021;02:45:00;0;0;1;0
24.04.2021;03:00:00;0;1;0;1
24.04.2021;03:15:00;0;0;1;1
24.04.2021;03:30:00;0;0;4;0
24.04.2021;03:45:00;0;0;1;0
24.04.2021;04:00:00;0;0;1;0
24.04.2021;04:15:00;0;0;0;0
24.04.2021;04:30:00;2;0;0;0
24.04.2021;04:45:00;0;0;1;0
24.04.2021;05:00:00;0;0;0;0
24.04.2021;05:15:00;0;0;1;0
24.04.2021;05:30:00;0;3;4;2
24.04.2021;05:45:00;0;0;0;0
24.04.2021;06:00:00;0;0;1;0
24.04.2021;06:15:00;0;1;0;1
24.04.2021;06:30:00;0;1;4;1
24.04.2021;06:45:00;0;1;1;2
24.04.2021;07:00:00;2;3;4;3
24.04.2021;07:15:00;1;1;5;2
24.04.2021;07:30:00;1;3;3;6
24.04.2021;07:45:00;0;6;2;2
24.04.2021;08:00:00;7;2;5;2
24.04.2021;08:15:00;1;2;8;3
24.04.2021;08:30:00;1;6;8;4
24.04.2021;08:45:00;7;5;12;6
24.04.2021;09:00:00;9;8;15;6
24.04.2021;09:15:00;7;6;8;5
24.04.2021;09:30:00;5;12;9;4
24.04.2021;09:45:00;7;7;19;11
24.04.2021;10:00:00;9;15;12;9
24.04.2021;10:15:00;9;14;21;7
24.04.2021;10:30:00;11;24;29;19
24.04.2021;10:45:00;13;12;21;16
24.04.2021;11:00:00;9;18;22;13
24.04.2021;11:15:00;13;27;23;14
24.04.2021;11:30:00;14;41;33;24
24.04.2021;11:45:00;20;18;23;22
24.04.2021;12:00:00;25;31;33;25
24.04.2021;12:15:00;21;31;27;19
24.04.2021;12:30:00;32;37;42;22
24.04.2021;12:45:00;14;24;33;27
24.04.2021;13:00:00;25;43;29;26
24.04.2021;13:15:00;29;36;40;16
24.04.2021;13:30:00;32;33;52;18
24.04.2021;13:45:00;24;25;34;32
24.04.2021;14:00:00;42;29;35;20
24.04.2021;14:15:00;17;31;45;32
24.04.2021;14:30:00;26;49;43;33
24.04.2021;14:45:00;18;36;37;27
24.04.2021;15:00:00;22;44;58;42
24.04.2021;15:15:00;17;60;54;29
24.04.2021;15:30:00;40;41;40;24
24.04.2021;15:45:00;35;36;46;34
24.04.2021;16:00:00;24;27;46;34
24.04.2021;16:15:00;16;24;46;24
24.04.2021;16:30:00;35;34;45;35
24.04.2021;16:45:00;29;36;42;24
24.04.2021;17:00:00;28;26;48;35
24.04.2021;17:15:00;16;22;38;18
24.04.2021;17:30:00;15;26;35;33
24.04.2021;17:45:00;9;24;49;28
24.04.2021;18:00:00;17;25;45;34
24.04.2021;18:15:00;18;18;37;24
24.04.2021;18:30:00;15;20;29;26
24.04.2021;18:45:00;13;11;37;28
24.04.2021;19:00:00;2;13;16;10
24.04.2021;19:15:00;6;3;15;13
24.04.2021;19:30:00;8;8;20;14
24.04.2021;19:45:00;12;8;18;16
24.04.2021;20:00:00;8;10;22;11
24.04.2021;20:15:00;6;5;8;9
24.04.2021;20:30:00;4;4;15;9
24.04.2021;20:45:00;3;0;8;5
24.04.2021;21:00:00;3;6;14;9
24.04.2021;21:15:00;1;6;10;11
24.04.2021;21:30:00;2;2;19;5
24.04.2021;21:45:00;0;4;13;9
24.04.2021;22:00:00;0;1;8;6
24.04.2021;22:15:00;0;0;4;5
24.04.2021;22:30:00;1;3;1;0
24.04.2021;22:45:00;0;1;2;0
24.04.2021;23:00:00;0;0;2;1
24.04.2021;23:15:00;0;0;0;3
24.04.2021;23:30:00;0;1;4;0
24.04.2021;23:45:00;1;1;0;0
25.04.2021;00:00:00;0;0;0;0
25.04.2021;00:15:00;0;0;1;1
25.04.2021;00:30:00;0;0;1;0
25.04.2021;00:45:00;0;0;0;0
25.04.2021;01:00:00;0;0;0;0
25.04.2021;01:15:00;0;0;0;0
25.04.2021;01:30:00;0;2;0;0
25.04.2021;01:45:00;0;0;3;0
25.04.2021;02:00:00;0;0;0;0
25.04.2021;02:15:00;0;0;1;0
25.04.2021;02:30:00;0;0;0;0
25.04.2021;02:45:00;0;0;0;0
25.04.2021;03:00:00;0;0;0;0
25.04.2021;03:15:00;0;0;0;0
25.04.2021;03:30:00;1;0;0;0
25.04.2021;03:45:00;0;0;0;0
25.04.2021;04:00:00;0;0;0;0
25.04.2021;04:15:00;0;0;0;0
25.04.2021;04:30:00;1;0;0;0
25.04.2021;04:45:00;0;0;0;0
25.04.2021;05:00:00;0;0;0;0
25.04.2021;05:15:00;0;0;0;1
25.04.2021;05:30:00;0;0;1;0
25.04.2021;05:45:00;0;0;0;1
25.04.2021;06:00:00;1;0;1;0
25.04.2021;06:15:00;2;1;0;0
25.04.2021;06:30:00;1;0;1;1
25.04.2021;06:45:00;0;0;2;1
25.04.2021;07:00:00;0;1;1;0
25.04.2021;07:15:00;0;0;2;1
25.04.2021;07:30:00;0;0;3;2
25.04.2021;07:45:00;1;2;2;2
25.04.2021;08:00:00;1;10;3;1
25.04.2021;08:15:00;3;4;3;1
25.04.2021;08:30:00;6;4;10;1
25.04.2021;08:45:00;7;2;3;7
25.04.2021;09:00:00;1;5;11;5
25.04.2021;09:15:00;1;3;7;3
25.04.2021;09:30:00;3;8;8;3
25.04.2021;09:45:00;12;14;8;2
25.04.2021;10:00:00;2;5;8;7
25.04.2021;10:15:00;18;15;8;14
25.04.2021;10:30:00;4;25;12;5
25.04.2021;10:45:00;8;20;10;8
25.04.2021;11:00:00;13;21;12;17
25.04.2021;11:15:00;21;31;29;6
25.04.2021;11:30:00;26;30;21;10
25.04.2021;11:45:00;28;33;29;16
25.04.2021;12:00:00;24;36;32;18
25.04.2021;12:15:00;21;53;27;14
